%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1749245731333420122,1291,1749245731209771800,map,-0.01255593895219963,0.06303434976352745,0.4913979783376,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245731556105613,1292,1749245731276594800,map,-0.012549364171896879,0.06302032032026345,0.491389831345458,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245731627640694,1293,1749245731509925800,map,-0.01254341591667527,0.06300761708034569,0.4913824318564407,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245731702344944,1294,1749245731576578800,map,-0.012538028704606304,0.06299612083448464,0.4913757467541062,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245731784788799,1295,1749245731643066800,map,-0.012533151194656107,0.06298571237339073,0.49136968395041936,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245731865175051,1296,1749245731743040800,map,-0.012528737997564775,0.06297629483951622,0.49136418149479555,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245732083848499,1297,1749245731810052800,map,-0.012524744465716445,0.06296777137531334,0.4913592371529919,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245732119416412,1298,1749245732043187800,map,-0.012521128188841858,0.06296005257381493,0.4913547294442695,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245732159897798,1299,1749245732076573800,map,-0.012517851960594451,0.06295306392921501,0.49135065650675924,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245732200095576,1300,1749245732109990800,map,-0.012514887505392296,0.06294673838628823,0.49134698708588864,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245732246915662,1301,1749245732143378800,map,-0.012512208037148777,0.06294101634038979,0.4913436601620077,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245732363785687,1302,1749245732209966800,map,-0.012509777839012658,0.06293583073629433,0.49134064410817013,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245732403647146,1303,1749245732310367800,map,-0.012507579797305976,0.06293114432109886,0.4913379082283642,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245732451466918,1304,1749245732376480800,map,-0.01250559307771611,0.06292689749015862,0.491335421640391,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245732506601167,1305,1749245732411131800,map,-0.01250378791516581,0.0629230529905706,0.49133318285475536,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245732555085815,1306,1749245732443327800,map,-0.012502158357881096,0.06291957356943184,0.49133116173400615,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245732688050545,1307,1749245732510172800,map,-0.012500683571549324,0.06291642197383934,0.4913293273959446,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245732716589567,1308,1749245732643340800,map,-0.012499348673631894,0.06291356840147072,0.4913276790958232,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245732759930366,1309,1749245732676493800,map,-0.012498138039946146,0.06291099050058419,0.4913261563725526,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245732798240290,1310,1749245732710079800,map,-0.012497044970866802,0.06290865101827675,0.4913248185701008,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245732844242628,1311,1749245732743624800,map,-0.012496055331706522,0.06290653505338722,0.4913235754623011,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
